Format Version,1.23,Take Name,pronk,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.39.35.709 PM,Capture Start Frame,44738935,Total Frames in Take,7094,Total Exported Frames,7094,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
29,0.242000,0.132105,-0.043430,-0.019744,0.990087,-0.124472,0.119934,0.024504,-0.108157,0.114543,-0.007941,-0.117101,0.110289,0.064364,-0.148157,0.134971,0.017088,-0.175272,0.006538,-0.134804,0.975226,0.088596,0.143187,0.021244,0.108893,0.138600,0.008062,0.091910,0.146125,0.046803,0.064985,0.144838,0.008867,0.107969,0.138719,0.007995,0.092147,0.146146,0.047208,0.066625,0.144231,0.006017,-0.108174,0.114759,-0.009497,-0.117237,0.110290,0.064970,-0.148007,0.134879,0.017111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,0.131939,-0.043690,-0.018778,0.990117,-0.124469,0.119953,0.024476,-0.108120,0.114578,-0.007955,-0.117111,0.110339,0.064345,-0.148176,0.134943,0.017036,-0.174134,0.006802,-0.134610,0.975454,0.088573,0.143199,0.021222,0.108868,0.138649,0.008024,0.091893,0.146077,0.046787,0.064957,0.144871,0.008856,0.107967,0.138762,0.007929,0.092123,0.146100,0.047207,0.066628,0.144264,0.005985,-0.108144,0.114793,-0.009478,-0.117260,0.110342,0.064988,-0.148015,0.134845,0.017061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258000,0.131603,-0.043594,-0.019360,0.990154,-0.124477,0.119971,0.024518,-0.108146,0.114557,-0.007915,-0.117116,0.110373,0.064391,-0.148169,0.134984,0.017077,-0.175089,0.007306,-0.134644,0.975275,0.088561,0.143176,0.021222,0.108838,0.138597,0.008007,0.091913,0.146099,0.046777,0.064931,0.144833,0.008881,0.107930,0.138708,0.007886,0.092140,0.146125,0.047211,0.066618,0.144215,0.006008,-0.108156,0.114768,-0.009480,-0.117257,0.110373,0.065026,-0.148022,0.134894,0.017100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.267000,0.131395,-0.043729,-0.019339,0.990176,-0.124471,0.119983,0.024517,-0.108132,0.114555,-0.007909,-0.117121,0.110402,0.064396,-0.148162,0.134993,0.017064,-0.174965,0.007140,-0.135381,0.975197,0.088578,0.143166,0.021226,0.108858,0.138561,0.008023,0.091919,0.146080,0.046784,0.064958,0.144858,0.008872,0.107954,0.138673,0.007915,0.092148,0.146104,0.047212,0.066634,0.144240,0.005980,-0.108168,0.114780,-0.009466,-0.117267,0.110407,0.065018,-0.147994,0.134891,0.017089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,0.131516,-0.043576,-0.018913,0.990175,-0.124465,0.119964,0.024507,-0.108127,0.114557,-0.007923,-0.117098,0.110381,0.064383,-0.148170,0.134954,0.017062,-0.179447,0.009533,-0.123029,0.975998,0.088412,0.142923,0.021393,0.108660,0.138693,0.008017,0.091941,0.146113,0.046893,0.064635,0.143964,0.009270,0.107985,0.138771,0.007994,0.092136,0.146134,0.047197,0.066264,0.143253,0.005761,-0.108152,0.114773,-0.009452,-0.117245,0.110385,0.065019,-0.148008,0.134856,0.017087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283000,0.131817,-0.043453,-0.018798,0.990143,-0.124479,0.119961,0.024512,-0.108146,0.114578,-0.007925,-0.117101,0.110356,0.064380,-0.148190,0.134949,0.017080,-0.176822,0.006667,-0.129974,0.975600,0.088561,0.143079,0.021266,0.108870,0.138647,0.008049,0.091907,0.146119,0.046809,0.064906,0.144471,0.008941,0.107989,0.138746,0.007965,0.092145,0.146144,0.047230,0.066529,0.143870,0.005870,-0.108162,0.114792,-0.009472,-0.117248,0.110358,0.065031,-0.148035,0.134854,0.017103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.292000,0.131754,-0.043690,-0.018837,0.990140,-0.124478,0.119952,0.024518,-0.108131,0.114563,-0.007910,-0.117121,0.110352,0.064391,-0.148184,0.134943,0.017074,-0.176480,0.006947,-0.132946,0.975260,0.088550,0.143126,0.021228,0.108840,0.138580,0.008020,0.091899,0.146131,0.046774,0.064911,0.144666,0.008890,0.107935,0.138689,0.007909,0.092131,0.146159,0.047209,0.066565,0.144038,0.005943,-0.108161,0.114789,-0.009492,-0.117264,0.110354,0.065012,-0.148022,0.134844,0.017097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,0.132408,-0.043533,-0.019712,0.990043,-0.124470,0.119935,0.024464,-0.108148,0.114565,-0.007981,-0.117108,0.110267,0.064319,-0.148154,0.134975,0.017052,-0.174760,0.006783,-0.133152,0.975543,0.088575,0.143127,0.021233,0.108875,0.138620,0.008027,0.091903,0.146045,0.046792,0.064948,0.144717,0.008880,0.107971,0.138733,0.007948,0.092139,0.146067,0.047206,0.066587,0.144110,0.005984,-0.108158,0.114774,-0.009511,-0.117258,0.110267,0.064993,-0.148002,0.134881,0.017076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308000,0.131851,-0.043345,-0.019068,0.990138,-0.124456,0.119947,0.024485,-0.108135,0.114559,-0.007957,-0.117072,0.110334,0.064351,-0.148161,0.134947,0.017062,-0.175067,0.007128,-0.134843,0.975253,0.088582,0.143163,0.021244,0.108864,0.138577,0.008037,0.091924,0.146085,0.046800,0.064958,0.144827,0.008893,0.107964,0.138691,0.007946,0.092159,0.146108,0.047222,0.066610,0.144210,0.005968,-0.108147,0.114767,-0.009486,-0.117210,0.110335,0.064968,-0.148014,0.134857,0.017085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.317000,0.132102,-0.043535,-0.018904,0.990099,-0.124451,0.119962,0.024474,-0.108114,0.114594,-0.007963,-0.117081,0.110332,0.064338,-0.148157,0.134959,0.017048,-0.175074,0.006970,-0.135693,0.975135,0.088568,0.143176,0.021235,0.108850,0.138556,0.008041,0.091900,0.146096,0.046793,0.064954,0.144878,0.008870,0.107940,0.138674,0.007959,0.092134,0.146118,0.047207,0.066641,0.144254,0.005969,-0.108141,0.114812,-0.009484,-0.117236,0.110336,0.065004,-0.147989,0.134856,0.017074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,0.132118,-0.043595,-0.019043,0.990092,-0.124475,0.119946,0.024458,-0.108137,0.114576,-0.007978,-0.117112,0.110313,0.064323,-0.148177,0.134951,0.017030,-0.174740,0.007057,-0.135531,0.975217,0.088564,0.143162,0.021212,0.108846,0.138557,0.008012,0.091898,0.146064,0.046772,0.064948,0.144865,0.008852,0.107936,0.138670,0.007893,0.092125,0.146089,0.047205,0.066653,0.144243,0.005967,-0.108153,0.114787,-0.009505,-0.117264,0.110314,0.064995,-0.148019,0.134854,0.017055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333000,0.131861,-0.043387,-0.019717,0.990122,-0.124480,0.119950,0.024515,-0.108169,0.114543,-0.007929,-0.117106,0.110325,0.064379,-0.148167,0.134982,0.017094,-0.174669,0.006777,-0.134733,0.975342,0.088574,0.143157,0.021240,0.108868,0.138587,0.008045,0.091896,0.146062,0.046801,0.064959,0.144821,0.008873,0.107967,0.138699,0.007938,0.092124,0.146086,0.047226,0.066628,0.144212,0.006020,-0.108166,0.114748,-0.009493,-0.117241,0.110323,0.065009,-0.148031,0.134898,0.017115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.342000,0.132241,-0.043541,-0.020133,0.990056,-0.124483,0.119942,0.024529,-0.108169,0.114547,-0.007915,-0.117125,0.110279,0.064387,-0.148156,0.134999,0.017116,-0.174912,0.007206,-0.135358,0.975209,0.088577,0.143185,0.021242,0.108855,0.138581,0.008035,0.091920,0.146095,0.046800,0.064955,0.144877,0.008890,0.107949,0.138696,0.007941,0.092151,0.146118,0.047219,0.066657,0.144256,0.005995,-0.108176,0.114761,-0.009498,-0.117261,0.110278,0.065004,-0.148013,0.134912,0.017137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,0.132201,-0.043816,-0.019957,0.990053,-0.124474,0.119985,0.024581,-0.108139,0.114592,-0.007853,-0.117136,0.110328,0.064444,-0.148146,0.135036,0.017152,-0.174208,0.007035,-0.134719,0.975425,0.088581,0.143185,0.021242,0.108869,0.138628,0.008035,0.091913,0.146065,0.046805,0.064960,0.144864,0.008886,0.107967,0.138742,0.007940,0.092143,0.146087,0.047225,0.066643,0.144252,0.006011,-0.108132,0.114805,-0.009485,-0.117260,0.110326,0.065015,-0.148016,0.134955,0.017173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358000,0.132361,-0.043580,-0.018930,0.990062,-0.124473,0.119975,0.024551,-0.108133,0.114624,-0.007887,-0.117108,0.110325,0.064411,-0.148178,0.134977,0.017130,-0.174704,0.007566,-0.135523,0.975220,0.088556,0.143147,0.021239,0.108824,0.138542,0.008018,0.091916,0.146044,0.046796,0.064928,0.144857,0.008902,0.107915,0.138657,0.007919,0.092145,0.146067,0.047217,0.066650,0.144234,0.006013,-0.108135,0.114835,-0.009462,-0.117239,0.110323,0.065012,-0.148040,0.134893,0.017152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.367000,0.131642,-0.043595,-0.018583,0.990164,-0.124467,0.119984,0.024499,-0.108121,0.114595,-0.007930,-0.117099,0.110397,0.064374,-0.148181,0.134960,0.017054,-0.174231,0.006688,-0.134642,0.975434,0.088609,0.143192,0.021238,0.108907,0.138638,0.008045,0.091924,0.146075,0.046803,0.064997,0.144862,0.008866,0.107989,0.138757,0.007974,0.092161,0.146096,0.047211,0.066644,0.144254,0.005988,-0.108153,0.114818,-0.009481,-0.117249,0.110401,0.065018,-0.148013,0.134858,0.017079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,0.130972,-0.044241,-0.019065,0.990215,-0.124481,0.120007,0.024562,-0.108105,0.114555,-0.007841,-0.117169,0.110464,0.064458,-0.148169,0.135001,0.017071,-0.174891,0.006895,-0.135248,0.975230,0.088571,0.143199,0.021224,0.108858,0.138602,0.008030,0.091899,0.146111,0.046784,0.064956,0.144883,0.008859,0.107951,0.138714,0.007918,0.092127,0.146136,0.047213,0.066650,0.144264,0.005969,-0.108157,0.114803,-0.009504,-0.117304,0.110470,0.065020,-0.147999,0.134898,0.017094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383000,0.131414,-0.043934,-0.019346,0.990165,-0.124480,0.119979,0.024512,-0.108128,0.114550,-0.007908,-0.117146,0.110396,0.064393,-0.148166,0.134990,0.017050,-0.174610,0.006795,-0.134602,0.975370,0.088587,0.143193,0.021236,0.108881,0.138630,0.008040,0.091910,0.146095,0.046797,0.064970,0.144853,0.008871,0.107975,0.138746,0.007959,0.092144,0.146117,0.047211,0.066630,0.144241,0.005987,-0.108155,0.114774,-0.009486,-0.117292,0.110399,0.065027,-0.148004,0.134891,0.017073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.392000,0.131608,-0.043465,-0.019265,0.990161,-0.124475,0.119976,0.024507,-0.108150,0.114565,-0.007929,-0.117102,0.110379,0.064379,-0.148172,0.134983,0.017072,-0.174851,0.006094,-0.135029,0.975273,0.088616,0.143161,0.021235,0.108926,0.138577,0.008071,0.091904,0.146079,0.046799,0.065019,0.144827,0.008834,0.107991,0.138700,0.008012,0.092143,0.146099,0.047201,0.066635,0.144227,0.006006,-0.108170,0.114784,-0.009513,-0.117244,0.110380,0.065009,-0.148019,0.134889,0.017095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,0.131951,-0.043617,-0.018922,0.990115,-0.124476,0.119959,0.024499,-0.108135,0.114580,-0.007934,-0.117114,0.110341,0.064367,-0.148181,0.134956,0.017064,-0.175452,0.007267,-0.134798,0.975189,0.088569,0.143182,0.021239,0.108846,0.138587,0.008028,0.091922,0.146123,0.046792,0.064940,0.144837,0.008897,0.107944,0.138700,0.007930,0.092152,0.146147,0.047214,0.066609,0.144219,0.006022,-0.108155,0.114799,-0.009498,-0.117262,0.110343,0.065022,-0.148022,0.134859,0.017088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408000,0.132118,-0.043305,-0.018877,0.990108,-0.124477,0.119932,0.024449,-0.108154,0.114567,-0.007996,-0.117088,0.110302,0.064310,-0.148188,0.134926,0.017034,-0.175269,0.007041,-0.135531,0.975122,0.088572,0.143181,0.021241,0.108852,0.138562,0.008044,0.091909,0.146111,0.046798,0.064954,0.144871,0.008882,0.107947,0.138677,0.007952,0.092140,0.146134,0.047216,0.066653,0.144249,0.005993,-0.108159,0.114766,-0.009477,-0.117240,0.110301,0.064992,-0.148040,0.134835,0.017058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.417000,0.131727,-0.043635,-0.018755,0.990148,-0.124478,0.119935,0.024494,-0.108133,0.114546,-0.007936,-0.117115,0.110338,0.064367,-0.148187,0.134921,0.017050,-0.175280,0.006484,-0.135083,0.975186,0.088606,0.143177,0.021250,0.108904,0.138577,0.008072,0.091917,0.146113,0.046809,0.064998,0.144839,0.008868,0.107994,0.138695,0.007997,0.092152,0.146135,0.047219,0.066636,0.144227,0.006003,-0.108155,0.114765,-0.009498,-0.117257,0.110340,0.064990,-0.148031,0.134826,0.017074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,0.132905,-0.043274,-0.018720,0.990007,-0.124464,0.119955,0.024443,-0.108138,0.114647,-0.008010,-0.117072,0.110265,0.064288,-0.148181,0.134952,0.017051,-0.174286,0.006891,-0.133462,0.975584,0.088579,0.143174,0.021234,0.108876,0.138667,0.008024,0.091908,0.146065,0.046796,0.064952,0.144791,0.008882,0.107973,0.138780,0.007939,0.092138,0.146087,0.047207,0.066620,0.144192,0.006058,-0.108147,0.114854,-0.009516,-0.117239,0.110264,0.065030,-0.148021,0.134854,0.017078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433000,0.131142,-0.044494,-0.018508,0.990192,-0.124495,0.119984,0.024562,-0.108092,0.114559,-0.007833,-0.117199,0.110437,0.064459,-0.148194,0.134955,0.017059,-0.175168,0.007178,-0.135934,0.975083,0.088573,0.143211,0.021224,0.108848,0.138577,0.008024,0.091916,0.146132,0.046781,0.064956,0.144923,0.008867,0.107938,0.138690,0.007909,0.092143,0.146156,0.047211,0.066680,0.144297,0.005965,-0.108144,0.114809,-0.009505,-0.117333,0.110443,0.065015,-0.148024,0.134852,0.017082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.442000,0.131589,-0.043828,-0.018221,0.990167,-0.124475,0.120005,0.024531,-0.108107,0.114622,-0.007889,-0.117123,0.110429,0.064411,-0.148194,0.134965,0.017070,-0.175559,0.006807,-0.135440,0.975084,0.088579,0.143193,0.021242,0.108865,0.138570,0.008055,0.091906,0.146140,0.046798,0.064965,0.144870,0.008873,0.107965,0.138686,0.007966,0.092139,0.146163,0.047214,0.066626,0.144249,0.006001,-0.108144,0.114852,-0.009474,-0.117271,0.110433,0.065044,-0.148024,0.134862,0.017094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,0.132227,-0.043631,-0.018610,0.990084,-0.124459,0.119986,0.024472,-0.108111,0.114635,-0.007963,-0.117095,0.110351,0.064335,-0.148172,0.134971,0.017042,-0.174693,0.007227,-0.135016,0.975295,0.088573,0.143170,0.021235,0.108853,0.138587,0.008024,0.091918,0.146071,0.046793,0.064949,0.144853,0.008886,0.107949,0.138700,0.007920,0.092147,0.146095,0.047219,0.066635,0.144237,0.006002,-0.108136,0.114847,-0.009452,-0.117250,0.110355,0.064997,-0.148006,0.134869,0.017069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458000,0.131642,-0.043617,-0.018510,0.990164,-0.124488,0.119973,0.024519,-0.108139,0.114586,-0.007909,-0.117121,0.110387,0.064394,-0.148203,0.134946,0.017072,-0.174926,0.007392,-0.135428,0.975195,0.088563,0.143197,0.021218,0.108835,0.138590,0.008005,0.091916,0.146106,0.046775,0.064937,0.144895,0.008875,0.107930,0.138702,0.007893,0.092144,0.146131,0.047205,0.066619,0.144276,0.005988,-0.108153,0.114799,-0.009466,-0.117259,0.110388,0.065009,-0.148054,0.134855,0.017095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.467000,0.131635,-0.043592,-0.018975,0.990158,-0.124474,0.119985,0.024524,-0.108136,0.114584,-0.007908,-0.117109,0.110391,0.064397,-0.148177,0.134980,0.017081,-0.175205,0.007377,-0.134767,0.975237,0.088570,0.143168,0.021230,0.108844,0.138581,0.008013,0.091926,0.146096,0.046784,0.064939,0.144829,0.008892,0.107936,0.138691,0.007891,0.092152,0.146122,0.047218,0.066631,0.144209,0.006022,-0.108169,0.114809,-0.009469,-0.117248,0.110395,0.064994,-0.148015,0.134881,0.017106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.131910,-0.043676,-0.018991,0.990117,-0.124466,0.119961,0.024494,-0.108123,0.114577,-0.007938,-0.117109,0.110345,0.064363,-0.148168,0.134961,0.017055,-0.175216,0.007052,-0.135328,0.975160,0.088557,0.143176,0.021231,0.108838,0.138566,0.008031,0.091895,0.146104,0.046787,0.064938,0.144858,0.008873,0.107930,0.138678,0.007916,0.092121,0.146129,0.047216,0.066650,0.144238,0.006009,-0.108147,0.114792,-0.009455,-0.117255,0.110348,0.064994,-0.148007,0.134862,0.017080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483000,0.131835,-0.043172,-0.019329,0.990142,-0.124460,0.119953,0.024461,-0.108155,0.114557,-0.007988,-0.117065,0.110337,0.064323,-0.148162,0.134964,0.017047,-0.175008,0.006567,-0.134624,0.975298,0.088586,0.143158,0.021253,0.108885,0.138585,0.008068,0.091901,0.146083,0.046813,0.064974,0.144807,0.008879,0.107979,0.138700,0.007983,0.092132,0.146105,0.047226,0.066655,0.144194,0.006023,-0.108163,0.114756,-0.009468,-0.117216,0.110338,0.065000,-0.148011,0.134872,0.017072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.492000,0.131468,-0.043944,-0.019608,0.990152,-0.124486,0.120001,0.024583,-0.108138,0.114568,-0.007839,-0.117155,0.110409,0.064463,-0.148164,0.135026,0.017123,-0.175243,0.007043,-0.134056,0.975330,0.088575,0.143187,0.021239,0.108862,0.138629,0.008030,0.091917,0.146123,0.046794,0.064946,0.144810,0.008891,0.107963,0.138742,0.007944,0.092150,0.146146,0.047209,0.066592,0.144202,0.006029,-0.108144,0.114786,-0.009464,-0.117279,0.110409,0.065015,-0.148026,0.134941,0.017147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.131751,-0.044253,-0.018854,0.990115,-0.124487,0.119986,0.024561,-0.108105,0.114593,-0.007850,-0.117175,0.110385,0.064442,-0.148181,0.134981,0.017090,-0.174422,0.006836,-0.134572,0.975408,0.088580,0.143166,0.021255,0.108873,0.138609,0.008056,0.091904,0.146058,0.046817,0.064962,0.144829,0.008891,0.107972,0.138722,0.007961,0.092134,0.146081,0.047237,0.066638,0.144221,0.006018,-0.108139,0.114827,-0.009467,-0.117308,0.110388,0.065008,-0.148022,0.134884,0.017113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508000,0.132305,-0.043462,-0.019317,0.990067,-0.124465,0.119978,0.024484,-0.108140,0.114612,-0.007960,-0.117093,0.110325,0.064342,-0.148161,0.134997,0.017069,-0.174986,0.006839,-0.135470,0.975183,0.088577,0.143162,0.021250,0.108864,0.138553,0.008060,0.091902,0.146079,0.046809,0.064965,0.144854,0.008881,0.107958,0.138670,0.007979,0.092136,0.146100,0.047222,0.066623,0.144240,0.006014,-0.108152,0.114816,-0.009440,-0.117238,0.110326,0.064982,-0.148010,0.134904,0.017094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.517000,0.131609,-0.043642,-0.018639,0.990165,-0.124476,0.119977,0.024524,-0.108128,0.114584,-0.007904,-0.117112,0.110392,0.064400,-0.148187,0.134956,0.017076,-0.174033,0.006535,-0.135573,0.975341,0.088584,0.143179,0.021231,0.108883,0.138593,0.008050,0.091887,0.146049,0.046799,0.064983,0.144895,0.008844,0.107971,0.138712,0.007971,0.092120,0.146069,0.047209,0.066658,0.144285,0.005984,-0.108154,0.114804,-0.009458,-0.117254,0.110395,0.065014,-0.148029,0.134860,0.017100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.131895,-0.043841,-0.019371,0.990104,-0.124469,0.119995,0.024540,-0.108122,0.114598,-0.007888,-0.117128,0.110373,0.064411,-0.148157,0.135013,0.017097,-0.175088,0.007046,-0.134695,0.975270,0.088566,0.143160,0.021240,0.108850,0.138580,0.008036,0.091904,0.146084,0.046797,0.064942,0.144816,0.008887,0.107947,0.138693,0.007934,0.092133,0.146109,0.047219,0.066629,0.144199,0.006024,-0.108150,0.114823,-0.009464,-0.117265,0.110376,0.065003,-0.148000,0.134917,0.017120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533000,0.132148,-0.043558,-0.019215,0.990086,-0.124470,0.119939,0.024496,-0.108138,0.114566,-0.007942,-0.117105,0.110301,0.064359,-0.148168,0.134952,0.017072,-0.175087,0.006891,-0.135542,0.975154,0.088569,0.143164,0.021236,0.108854,0.138549,0.008044,0.091897,0.146085,0.046795,0.064956,0.144857,0.008869,0.107949,0.138663,0.007941,0.092126,0.146109,0.047218,0.066660,0.144237,0.005991,-0.108146,0.114771,-0.009456,-0.117251,0.110300,0.065011,-0.148019,0.134861,0.017096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.542000,0.131758,-0.043850,-0.019030,0.990129,-0.124474,0.119984,0.024521,-0.108120,0.114588,-0.007904,-0.117131,0.110379,0.064395,-0.148171,0.134984,0.017070,-0.174841,0.006373,-0.134670,0.975322,0.088586,0.143214,0.021240,0.108890,0.138644,0.008062,0.091889,0.146131,0.046803,0.064979,0.144867,0.008856,0.107974,0.138762,0.007988,0.092124,0.146153,0.047212,0.066636,0.144256,0.005990,-0.108145,0.114808,-0.009462,-0.117274,0.110382,0.065017,-0.148012,0.134887,0.017094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,0.132208,-0.043990,-0.019647,0.990050,-0.124466,0.119993,0.024534,-0.108115,0.114609,-0.007893,-0.117140,0.110342,0.064401,-0.148144,0.135030,0.017095,-0.175113,0.006837,-0.135117,0.975209,0.088578,0.143191,0.021232,0.108866,0.138593,0.008039,0.091905,0.146116,0.046790,0.064962,0.144863,0.008866,0.107959,0.138709,0.007956,0.092138,0.146138,0.047203,0.066641,0.144248,0.005992,-0.108143,0.114833,-0.009453,-0.117274,0.110345,0.064974,-0.147988,0.134935,0.017119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558000,0.132378,-0.043382,-0.019148,0.990064,-0.124459,0.119997,0.024509,-0.108136,0.114642,-0.007937,-0.117080,0.110341,0.064365,-0.148162,0.135009,0.017100,-0.175763,0.007049,-0.135943,0.974976,0.088575,0.143183,0.021242,0.108851,0.138533,0.008049,0.091915,0.146135,0.046795,0.064959,0.144880,0.008881,0.107940,0.138645,0.007926,0.092142,0.146161,0.047231,0.066664,0.144250,0.005987,-0.108137,0.114846,-0.009471,-0.117218,0.110339,0.065000,-0.148022,0.134923,0.017122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.567000,0.132520,-0.043100,-0.018505,0.990070,-0.124464,0.119945,0.024432,-0.108146,0.114619,-0.008022,-0.117056,0.110289,0.064283,-0.148190,0.134925,0.017035,-0.174568,0.007100,-0.134546,0.975384,0.088578,0.143191,0.021230,0.108864,0.138631,0.008020,0.091917,0.146089,0.046790,0.064954,0.144853,0.008879,0.107961,0.138743,0.007914,0.092146,0.146113,0.047216,0.066631,0.144239,0.005998,-0.108157,0.114815,-0.009454,-0.117227,0.110292,0.065023,-0.148026,0.134824,0.017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,0.131901,-0.043747,-0.020242,0.990090,-0.124465,0.119976,0.024533,-0.108141,0.114555,-0.007902,-0.117124,0.110338,0.064400,-0.148130,0.135036,0.017101,-0.174683,0.007217,-0.134337,0.975391,0.088567,0.143179,0.021231,0.108850,0.138624,0.008015,0.091913,0.146083,0.046789,0.064938,0.144831,0.008887,0.107945,0.138735,0.007906,0.092141,0.146108,0.047216,0.066623,0.144219,0.006015,-0.108147,0.114766,-0.009468,-0.117255,0.110338,0.064988,-0.147990,0.134950,0.017123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583000,0.131332,-0.043775,-0.019889,0.990172,-0.124476,0.119988,0.024552,-0.108145,0.114539,-0.007875,-0.117134,0.110401,0.064431,-0.148150,0.135023,0.017099,-0.175260,0.006855,-0.134830,0.975222,0.088580,0.143170,0.021235,0.108868,0.138580,0.008040,0.091910,0.146104,0.046792,0.064961,0.144826,0.008873,0.107967,0.138693,0.007946,0.092140,0.146127,0.047211,0.066642,0.144210,0.006004,-0.108161,0.114756,-0.009465,-0.117268,0.110403,0.065027,-0.148003,0.134932,0.017121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.592000,0.132604,-0.043144,-0.019021,0.990047,-0.124456,0.119954,0.024452,-0.108145,0.114619,-0.008004,-0.117056,0.110283,0.064300,-0.148167,0.134961,0.017060,-0.175450,0.006874,-0.135461,0.975100,0.088564,0.143203,0.021225,0.108849,0.138582,0.008035,0.091895,0.146143,0.046781,0.064950,0.144884,0.008859,0.107944,0.138696,0.007931,0.092124,0.146168,0.047206,0.066644,0.144259,0.005963,-0.108155,0.114822,-0.009488,-0.117216,0.110283,0.065008,-0.148009,0.134865,0.017086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,0.131864,-0.043917,-0.019213,0.990108,-0.124473,0.119953,0.024487,-0.108118,0.114559,-0.007937,-0.117137,0.110337,0.064361,-0.148163,0.134964,0.017038,-0.176078,0.007159,-0.134238,0.975154,0.088577,0.143184,0.021245,0.108857,0.138595,0.008036,0.091930,0.146161,0.046794,0.064944,0.144796,0.008904,0.107953,0.138706,0.007930,0.092159,0.146186,0.047219,0.066622,0.144175,0.006035,-0.108145,0.114777,-0.009466,-0.117286,0.110340,0.065000,-0.147999,0.134864,0.017063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
